id,usuario_id,produto_id,compra_id,pontuacao,comentario,data
6871,162,35,3240,3,Produto razoável,2024-08-25
6872,163,28,3241,4,Recomendo,2024-10-05
6873,163,7,3241,3,Qualidade média,2024-10-05
6874,163,17,3241,4,Recomendo,2024-10-09
6875,163,12,3242,4,Fresco e saboroso,2025-03-20
6876,163,7,3242,5,Excelente produto,2025-03-12
6877,163,16,3242,4,Boa relação custo-benefício,2025-03-17
6878,163,33,3242,2,Preço alto para a qualidade,2025-03-21
6879,163,15,3242,2,Poderia ser melhor,2025-03-22
6880,163,29,3243,1,Péssima experiência,2024-05-29
6881,163,33,3243,3,Produto razoável,2024-06-01
6882,163,9,3244,1,Chegou estragado,2024-10-11
6883,163,15,3245,3,Atendeu às expectativas,2025-05-27
6884,163,6,3245,2,Preço alto para a qualidade,2025-05-22
6885,163,8,3245,2,Não muito fresco,2025-05-19
6886,163,27,3246,4,Bom produto,2024-06-17
6887,163,4,3248,3,Qualidade média,2024-07-11
6888,163,17,3249,3,Atendeu às expectativas,2025-03-24
6889,163,7,3249,5,Muito fresco,2025-03-22
6890,163,5,3250,1,Chegou estragado,2025-04-21
6891,163,11,3251,4,Fresco e saboroso,2024-08-19
6892,163,30,3252,4,Fresco e saboroso,2025-04-25
6893,163,35,3252,5,Voltarei a comprar,2025-04-30
6894,163,24,3252,2,Não muito fresco,2025-04-28
6895,163,28,3252,5,Voltarei a comprar,2025-04-30
6896,163,6,3253,3,Atendeu às expectativas,2025-04-24
6897,163,26,3253,2,Não muito fresco,2025-04-28
6898,163,22,3254,4,Recomendo,2025-02-26
6899,163,27,3255,5,Muito fresco,2024-06-28
6900,163,2,3255,1,Produto de baixa qualidade,2024-06-24
6901,163,31,3256,3,Atendeu às expectativas,2024-07-19
6902,163,8,3256,4,Recomendo,2024-07-23
6903,163,15,3256,1,Produto de baixa qualidade,2024-07-24
6904,163,4,3257,5,Voltarei a comprar,2024-06-14
6905,163,1,3257,4,Boa relação custo-benefício,2024-06-03
6906,163,27,3257,3,Atendeu às expectativas,2024-06-10
6907,163,23,3259,3,Produto razoável,2025-05-27
6908,163,6,3259,3,Aceitável,2025-06-03
6909,163,12,3259,1,Produto de baixa qualidade,2025-05-30
6910,163,32,3259,3,Produto razoável,2025-05-23
6911,163,2,3259,1,Péssima experiência,2025-05-24
6912,164,34,3262,5,Voltarei a comprar,2024-09-01
6913,164,1,3262,2,Poderia ser melhor,2024-08-23
6914,164,21,3263,3,Qualidade média,2025-03-08
6915,164,31,3264,5,Voltarei a comprar,2024-12-11
6916,164,34,3264,4,Fresco e saboroso,2024-12-17
6917,164,19,3265,1,Chegou estragado,2024-06-17
6918,164,26,3266,4,Recomendo,2024-08-05
6919,164,32,3266,5,Excelente produto,2024-08-16
6920,164,22,3267,4,Boa relação custo-benefício,2025-03-28
6921,164,9,3267,4,Recomendo,2025-03-31
6922,164,32,3268,2,Não muito fresco,2025-05-31
6923,164,17,3268,5,Superou expectativas,2025-05-29
6924,164,30,3268,1,Péssima experiência,2025-05-28
6925,164,6,3269,5,Muito fresco,2025-04-18
6926,164,9,3269,1,Chegou estragado,2025-04-18
6927,164,13,3270,4,Bom produto,2025-03-18
6928,164,12,3271,4,Boa relação custo-benefício,2024-12-05
6929,164,34,3271,3,Aceitável,2024-12-01
6930,164,9,3272,2,Abaixo do esperado,2024-06-06
6931,164,23,3272,3,Aceitável,2024-06-13
6932,164,6,3272,5,Muito fresco,2024-06-07
6933,164,3,3273,2,Não muito fresco,2025-03-05
6934,164,19,3274,3,Atendeu às expectativas,2025-03-30
6935,164,4,3274,3,Atendeu às expectativas,2025-03-27
6936,164,5,3276,4,Fresco e saboroso,2024-11-20
6937,164,34,3276,4,Fresco e saboroso,2024-11-16
6938,164,1,3276,3,Qualidade média,2024-11-24
6939,164,29,3276,4,Boa relação custo-benefício,2024-11-15
6940,164,9,3277,4,Fresco e saboroso,2025-04-06
6941,164,2,3278,4,Fresco e saboroso,2025-04-03
6942,164,35,3279,5,Superou expectativas,2025-04-16
6943,164,23,3279,5,Muito fresco,2025-04-15
6944,164,30,3280,3,Produto razoável,2025-01-15
6945,165,12,3281,5,Muito fresco,2025-03-22
6946,165,4,3282,5,Muito fresco,2024-11-18
6947,165,19,3282,5,Voltarei a comprar,2024-11-10
6948,165,14,3282,3,Atendeu às expectativas,2024-11-10
6949,165,15,3282,1,Chegou estragado,2024-11-13
6950,165,6,3283,5,Muito fresco,2025-01-05
6951,165,20,3284,2,Não muito fresco,2024-06-11
6952,165,20,3285,5,Voltarei a comprar,2024-07-09
6953,165,33,3286,5,Superou expectativas,2025-01-14
6954,165,2,3286,5,Excelente produto,2025-01-23
6955,165,23,3287,1,Péssima experiência,2024-07-26
6956,165,17,3287,2,Poderia ser melhor,2024-07-22
6957,165,6,3289,3,Atendeu às expectativas,2024-10-29
6958,165,16,3289,4,Bom produto,2024-10-31
6959,165,10,3289,1,Não recomendo,2024-10-29
6960,165,26,3290,5,Excelente produto,2024-09-26
6961,165,18,3291,4,Boa relação custo-benefício,2025-05-16
6962,165,15,3292,4,Fresco e saboroso,2025-02-20
6963,165,26,3293,3,Qualidade média,2024-12-12
6964,165,33,3293,3,Produto razoável,2024-12-07
6965,165,30,3293,3,Atendeu às expectativas,2024-12-19
6966,165,34,3293,1,Produto de baixa qualidade,2024-12-18
6967,165,34,3294,5,Muito fresco,2024-08-10
6968,165,29,3295,5,Superou expectativas,2024-09-10
6969,165,2,3295,2,Abaixo do esperado,2024-09-13
6970,165,4,3295,1,Chegou estragado,2024-09-20
6971,165,2,3296,1,Péssima experiência,2024-11-17
6972,165,26,3296,3,Produto razoável,2024-11-11
6973,165,30,3296,4,Bom produto,2024-11-17
6974,165,33,3296,2,Abaixo do esperado,2024-11-09
6975,165,4,3297,1,Péssima experiência,2024-11-02
6976,165,35,3298,4,Boa relação custo-benefício,2024-10-02
6977,165,4,3298,5,Muito fresco,2024-10-02
6978,165,3,3298,3,Aceitável,2024-10-09
6979,165,22,3299,2,Não muito fresco,2024-08-23
6980,165,31,3299,4,Boa relação custo-benefício,2024-08-24
6981,165,19,3300,3,Produto razoável,2024-12-13
6982,165,31,3300,5,Muito fresco,2024-12-18
6983,166,3,3301,3,Produto razoável,2024-12-08
6984,166,9,3301,4,Fresco e saboroso,2024-12-10
6985,166,28,3302,2,Poderia ser melhor,2025-01-09
6986,166,25,3302,1,Chegou estragado,2025-01-08
6987,166,9,3304,3,Qualidade média,2024-12-11
6988,166,34,3304,1,Péssima experiência,2024-12-06
6989,166,15,3304,1,Produto de baixa qualidade,2024-12-11
6990,166,17,3305,5,Superou expectativas,2024-12-06
6991,166,13,3305,3,Produto razoável,2024-12-08
6992,166,30,3306,3,Produto razoável,2025-06-01
6993,166,1,3306,1,Péssima experiência,2025-05-31
6994,166,20,3306,4,Bom produto,2025-05-31
6995,166,13,3306,4,Bom produto,2025-05-21
6996,166,24,3306,1,Péssima experiência,2025-05-24
6997,166,1,3307,1,Péssima experiência,2025-04-19
6998,166,14,3307,2,Preço alto para a qualidade,2025-04-14
6999,166,12,3307,2,Poderia ser melhor,2025-04-19
7000,166,2,3308,3,Produto razoável,2024-12-26
7001,166,1,3308,4,Bom produto,2024-12-24
7002,166,28,3308,4,Bom produto,2024-12-29
7003,166,20,3308,4,Boa relação custo-benefício,2024-12-23
7004,166,31,3309,3,Produto razoável,2025-01-07
7005,166,22,3310,2,Preço alto para a qualidade,2024-10-08
7006,166,28,3310,1,Chegou estragado,2024-10-07
7007,166,6,3310,3,Produto razoável,2024-10-02
7008,166,12,3310,1,Não recomendo,2024-09-28
7009,166,27,3310,4,Recomendo,2024-10-02
7010,166,8,3311,1,Não recomendo,2024-08-08
7011,166,27,3311,4,Bom produto,2024-08-12
7012,166,28,3312,4,Boa relação custo-benefício,2024-08-03
7013,166,30,3312,4,Boa relação custo-benefício,2024-08-13
7014,166,14,3312,4,Boa relação custo-benefício,2024-08-09
7015,166,20,3313,1,Chegou estragado,2024-07-13
7016,166,12,3313,1,Chegou estragado,2024-07-20
7017,166,3,3314,2,Poderia ser melhor,2024-12-26
7018,166,9,3315,2,Abaixo do esperado,2024-07-09
7019,166,2,3315,4,Bom produto,2024-07-11
7020,166,32,3315,2,Abaixo do esperado,2024-07-13
7021,166,5,3317,1,Chegou estragado,2024-10-09
7022,166,11,3317,4,Bom produto,2024-10-02
7023,166,20,3317,2,Poderia ser melhor,2024-10-01
7024,166,25,3317,3,Aceitável,2024-10-02
7025,166,16,3318,4,Boa relação custo-benefício,2024-09-15
7026,166,27,3318,3,Atendeu às expectativas,2024-09-19
7027,166,2,3318,1,Produto de baixa qualidade,2024-09-22
7028,166,28,3319,2,Preço alto para a qualidade,2024-06-12
7029,166,12,3320,3,Atendeu às expectativas,2024-06-08
7030,167,8,3321,3,Atendeu às expectativas,2025-05-30
7031,167,13,3321,3,Aceitável,2025-05-21
7032,167,6,3322,2,Abaixo do esperado,2024-08-06
7033,167,29,3323,4,Fresco e saboroso,2025-03-13
7034,167,1,3323,2,Abaixo do esperado,2025-03-06
7035,167,25,3324,1,Produto de baixa qualidade,2024-11-25
7036,167,23,3324,5,Excelente produto,2024-11-17
7037,167,13,3324,5,Excelente produto,2024-11-27
7038,167,12,3324,4,Boa relação custo-benefício,2024-11-21
7039,167,8,3325,5,Muito fresco,2024-10-03
7040,167,30,3325,1,Não recomendo,2024-09-30
7041,167,2,3325,3,Qualidade média,2024-10-05
7042,167,24,3325,2,Preço alto para a qualidade,2024-09-25
7043,167,29,3326,3,Produto razoável,2024-07-01
7044,167,28,3326,3,Atendeu às expectativas,2024-06-25
7045,167,6,3326,2,Poderia ser melhor,2024-06-23
7046,167,34,3327,4,Fresco e saboroso,2024-11-30
7047,167,18,3327,1,Chegou estragado,2024-12-02
7048,167,35,3327,2,Abaixo do esperado,2024-12-01
7049,167,5,3328,1,Péssima experiência,2024-12-28
7050,167,25,3328,4,Fresco e saboroso,2025-01-02
7051,167,5,3329,5,Excelente produto,2024-11-01
7052,167,34,3330,5,Superou expectativas,2024-12-07
7053,167,17,3330,1,Produto de baixa qualidade,2024-11-28
7054,167,9,3330,5,Voltarei a comprar,2024-11-30
7055,167,22,3330,5,Superou expectativas,2024-11-30
7056,167,7,3330,4,Fresco e saboroso,2024-11-27
7057,167,10,3331,2,Preço alto para a qualidade,2024-12-27
7058,167,14,3331,3,Qualidade média,2025-01-03
7059,167,21,3332,3,Qualidade média,2025-05-12
7060,167,28,3332,3,Qualidade média,2025-05-17
7061,167,32,3333,5,Voltarei a comprar,2025-01-31
7062,167,32,3334,1,Produto de baixa qualidade,2025-04-25
7063,167,6,3334,3,Aceitável,2025-04-22
7064,167,19,3335,5,Muito fresco,2024-09-04
7065,167,24,3335,1,Chegou estragado,2024-09-01
7066,167,11,3336,4,Boa relação custo-benefício,2024-08-14
7067,167,18,3338,4,Bom produto,2024-12-31
7068,167,11,3339,1,Não recomendo,2024-08-07
7069,167,13,3339,1,Produto de baixa qualidade,2024-08-13
7070,167,35,3340,4,Boa relação custo-benefício,2024-06-08
7071,168,28,3341,2,Preço alto para a qualidade,2024-09-17
7072,168,30,3341,3,Atendeu às expectativas,2024-09-29
7073,168,20,3341,4,Bom produto,2024-09-23
7074,168,15,3342,1,Chegou estragado,2025-04-30
7075,168,35,3342,3,Aceitável,2025-05-03
7076,168,32,3343,1,Chegou estragado,2025-04-01
7077,168,26,3343,4,Recomendo,2025-04-07
7078,168,1,3344,5,Excelente produto,2024-10-03
7079,168,18,3344,3,Qualidade média,2024-10-10
7080,168,34,3344,2,Abaixo do esperado,2024-10-06
7081,168,13,3345,1,Não recomendo,2025-02-17
7082,168,21,3345,2,Poderia ser melhor,2025-02-17
7083,168,17,3346,4,Bom produto,2025-01-01
7084,168,27,3346,3,Produto razoável,2025-01-06
7085,168,15,3346,1,Chegou estragado,2025-01-10
7086,168,1,3346,3,Aceitável,2025-01-10
7087,168,26,3347,1,Produto de baixa qualidade,2024-06-26
7088,168,30,3348,3,Aceitável,2024-09-17
7089,168,34,3348,2,Não muito fresco,2024-09-24
7090,168,18,3348,4,Recomendo,2024-09-25
7091,168,19,3349,1,Não recomendo,2025-04-22
7092,168,11,3349,4,Boa relação custo-benefício,2025-04-26
7093,168,30,3349,2,Abaixo do esperado,2025-04-21
7094,168,1,3349,3,Qualidade média,2025-04-18
7095,168,7,3350,2,Não muito fresco,2025-05-05
7096,168,15,3350,1,Produto de baixa qualidade,2025-05-02
7097,168,35,3351,1,Chegou estragado,2024-12-07
7098,168,7,3351,3,Produto razoável,2024-12-03
7099,168,20,3352,5,Excelente produto,2024-11-13
7100,168,22,3353,4,Boa relação custo-benefício,2024-08-15
7101,168,25,3354,4,Recomendo,2025-01-13
7102,168,21,3354,1,Não recomendo,2025-01-08
7103,168,33,3355,5,Voltarei a comprar,2024-06-14
7104,168,19,3355,4,Fresco e saboroso,2024-06-13
7105,168,20,3355,2,Abaixo do esperado,2024-06-16
7106,168,28,3356,2,Poderia ser melhor,2024-07-24
7107,168,24,3356,2,Preço alto para a qualidade,2024-07-27
7108,168,7,3356,4,Recomendo,2024-07-30
7109,168,12,3356,4,Bom produto,2024-07-18
7110,168,9,3357,3,Produto razoável,2024-11-10
7111,168,22,3357,1,Produto de baixa qualidade,2024-11-15
7112,168,15,3358,4,Boa relação custo-benefício,2025-01-02
7113,168,5,3358,2,Poderia ser melhor,2025-01-04
7114,168,3,3359,3,Aceitável,2024-08-22
7115,168,23,3360,2,Poderia ser melhor,2024-06-23
7116,168,12,3360,2,Preço alto para a qualidade,2024-06-14
7117,168,27,3360,4,Boa relação custo-benefício,2024-06-21
7118,169,2,3362,4,Fresco e saboroso,2024-10-13
7119,169,15,3363,3,Aceitável,2025-01-27
7120,169,20,3363,3,Qualidade média,2025-01-25
7121,169,28,3363,3,Qualidade média,2025-01-28
7122,169,16,3364,5,Superou expectativas,2024-11-09
7123,169,32,3364,4,Bom produto,2024-11-08
7124,169,11,3365,1,Produto de baixa qualidade,2025-02-19
7125,169,29,3366,2,Não muito fresco,2025-01-07
7126,169,10,3366,4,Fresco e saboroso,2025-01-11
7127,169,3,3367,4,Bom produto,2024-06-15
7128,169,29,3367,2,Abaixo do esperado,2024-06-23
7129,169,28,3368,1,Péssima experiência,2024-10-18
7130,169,33,3368,1,Não recomendo,2024-10-13
7131,169,30,3369,2,Poderia ser melhor,2024-12-01
7132,169,19,3369,3,Qualidade média,2024-11-23
7133,169,12,3370,1,Chegou estragado,2024-10-22
7134,169,33,3371,2,Abaixo do esperado,2025-01-29
7135,169,12,3373,5,Voltarei a comprar,2025-01-21
7136,169,35,3374,3,Aceitável,2025-04-23
7137,169,33,3374,2,Poderia ser melhor,2025-04-28
7138,169,10,3374,2,Não muito fresco,2025-04-16
7139,169,29,3374,4,Boa relação custo-benefício,2025-04-20
7140,169,20,3375,2,Poderia ser melhor,2025-01-03
7141,169,1,3375,3,Produto razoável,2025-01-03
7142,169,25,3376,1,Péssima experiência,2025-05-30
7143,169,15,3376,5,Muito fresco,2025-05-25
7144,169,24,3377,3,Qualidade média,2025-02-13
7145,169,24,3378,5,Superou expectativas,2025-03-05
7146,169,28,3380,1,Não recomendo,2024-09-26
7147,170,7,3381,3,Qualidade média,2024-08-16
7148,170,3,3381,5,Muito fresco,2024-08-20
7149,170,24,3381,5,Voltarei a comprar,2024-08-19
7150,170,25,3381,2,Poderia ser melhor,2024-08-14
7151,170,16,3382,5,Voltarei a comprar,2024-06-29
7152,170,34,3382,2,Não muito fresco,2024-07-01
7153,170,7,3383,5,Superou expectativas,2024-12-21
7154,170,9,3383,2,Não muito fresco,2024-12-20
7155,170,30,3383,5,Muito fresco,2024-12-13
7156,170,10,3383,2,Preço alto para a qualidade,2024-12-21
7157,170,33,3384,1,Chegou estragado,2024-07-09
7158,170,31,3384,4,Recomendo,2024-07-07
7159,170,18,3385,2,Poderia ser melhor,2024-08-13
7160,170,21,3385,1,Chegou estragado,2024-08-22
7161,170,2,3386,1,Péssima experiência,2024-10-29
7162,170,9,3386,2,Abaixo do esperado,2024-11-01
7163,170,28,3386,1,Produto de baixa qualidade,2024-10-20
7164,170,26,3387,4,Recomendo,2024-12-30
7165,170,15,3387,3,Qualidade média,2024-12-29
7166,170,33,3389,4,Recomendo,2025-04-27
7167,170,10,3389,3,Produto razoável,2025-04-27
7168,170,21,3389,5,Muito fresco,2025-04-18
7169,170,16,3389,1,Péssima experiência,2025-04-19
7170,170,12,3390,1,Chegou estragado,2024-06-25
7171,170,5,3390,1,Péssima experiência,2024-06-19
7172,170,6,3391,5,Excelente produto,2025-04-09
7173,170,12,3392,4,Boa relação custo-benefício,2024-11-03
7174,170,9,3392,5,Muito fresco,2024-11-11
7175,170,5,3393,2,Abaixo do esperado,2025-02-05
7176,170,12,3393,2,Não muito fresco,2025-01-23
7177,170,10,3394,3,Qualidade média,2024-09-18
7178,170,17,3395,1,Péssima experiência,2025-01-19
7179,170,16,3396,2,Poderia ser melhor,2025-04-08
7180,170,20,3396,3,Produto razoável,2025-04-08
7181,170,18,3397,5,Muito fresco,2025-01-09
7182,170,12,3397,2,Abaixo do esperado,2025-01-08
7183,170,15,3397,3,Aceitável,2025-01-06
7184,170,33,3397,3,Qualidade média,2025-01-10
7185,170,18,3398,5,Superou expectativas,2024-09-04
7186,170,26,3399,2,Abaixo do esperado,2025-03-20
7187,170,7,3399,2,Abaixo do esperado,2025-03-30
7188,170,17,3399,3,Atendeu às expectativas,2025-04-02
7189,171,6,3401,3,Aceitável,2024-06-11
7190,171,4,3401,3,Aceitável,2024-05-29
7191,171,33,3401,5,Superou expectativas,2024-06-09
7192,171,21,3402,2,Não muito fresco,2024-10-29
7193,171,14,3402,2,Preço alto para a qualidade,2024-11-07
7194,171,1,3402,2,Poderia ser melhor,2024-11-01
7195,171,25,3402,3,Produto razoável,2024-10-30
7196,171,30,3403,3,Atendeu às expectativas,2025-02-03
7197,171,11,3403,3,Atendeu às expectativas,2025-02-07
7198,171,25,3404,1,Péssima experiência,2024-11-29
7199,171,2,3404,1,Chegou estragado,2024-12-09
7200,171,6,3404,2,Abaixo do esperado,2024-12-06
7201,171,8,3404,2,Abaixo do esperado,2024-12-08
7202,171,30,3405,1,Chegou estragado,2025-05-13
7203,171,31,3405,3,Atendeu às expectativas,2025-05-19
7204,171,20,3406,5,Voltarei a comprar,2025-02-01
7205,171,10,3406,4,Recomendo,2025-02-05
7206,171,2,3406,1,Péssima experiência,2025-02-12
7207,171,21,3406,1,Produto de baixa qualidade,2025-02-05
7208,171,13,3407,5,Voltarei a comprar,2025-06-01
7209,171,27,3407,3,Qualidade média,2025-06-02
7210,171,32,3408,2,Poderia ser melhor,2025-04-05
7211,171,35,3408,2,Preço alto para a qualidade,2025-04-05
7212,171,3,3408,1,Produto de baixa qualidade,2025-04-01
7213,171,20,3409,5,Superou expectativas,2024-06-05
7214,171,35,3409,3,Produto razoável,2024-06-10
7215,171,16,3409,2,Não muito fresco,2024-06-06
7216,171,7,3409,3,Qualidade média,2024-05-28
7217,171,9,3409,3,Atendeu às expectativas,2024-06-04
7218,171,21,3410,1,Não recomendo,2025-01-05
7219,171,26,3410,4,Recomendo,2024-12-29
7220,171,20,3410,2,Não muito fresco,2025-01-05
7221,171,3,3410,5,Excelente produto,2025-01-10
7222,171,3,3411,3,Atendeu às expectativas,2024-11-23
7223,171,5,3411,2,Poderia ser melhor,2024-11-25
7224,171,7,3413,4,Fresco e saboroso,2024-09-30
7225,171,22,3413,5,Superou expectativas,2024-10-07
7226,171,17,3413,1,Produto de baixa qualidade,2024-10-11
7227,171,1,3414,4,Fresco e saboroso,2025-04-21
7228,171,12,3414,2,Preço alto para a qualidade,2025-04-17
7229,171,16,3415,5,Excelente produto,2024-06-24
7230,171,19,3415,4,Bom produto,2024-06-21
7231,171,22,3415,5,Voltarei a comprar,2024-06-20
7232,171,8,3416,1,Chegou estragado,2025-04-17
7233,171,22,3416,3,Produto razoável,2025-04-12
7234,171,15,3419,3,Produto razoável,2024-11-14
7235,171,11,3419,2,Abaixo do esperado,2024-11-15
7236,171,17,3419,5,Voltarei a comprar,2024-11-16
7237,172,8,3421,5,Voltarei a comprar,2025-03-30
7238,172,10,3421,2,Não muito fresco,2025-03-31
7239,172,25,3421,5,Muito fresco,2025-03-29
7240,172,6,3421,4,Boa relação custo-benefício,2025-04-02
7241,172,4,3422,4,Recomendo,2024-08-22
7242,172,15,3423,5,Excelente produto,2024-07-03
7243,172,11,3423,5,Muito fresco,2024-07-08
7244,172,2,3423,5,Voltarei a comprar,2024-07-10
7245,172,24,3423,3,Produto razoável,2024-07-09
7246,172,10,3425,3,Atendeu às expectativas,2025-02-02
7247,172,23,3426,3,Qualidade média,2025-01-04
7248,172,17,3426,1,Péssima experiência,2025-01-03
7249,172,15,3426,3,Qualidade média,2025-01-05
7250,172,13,3427,3,Produto razoável,2025-06-06
7251,172,11,3427,3,Produto razoável,2025-06-06
7252,172,27,3427,2,Poderia ser melhor,2025-05-26
7253,172,21,3429,4,Recomendo,2024-06-26
7254,172,28,3429,2,Não muito fresco,2024-06-25
7255,172,23,3430,3,Qualidade média,2024-08-17
7256,172,6,3431,3,Produto razoável,2025-04-12
7257,172,26,3431,4,Recomendo,2025-04-08
7258,172,12,3431,4,Boa relação custo-benefício,2025-04-12
7259,172,6,3432,2,Preço alto para a qualidade,2025-02-20
7260,172,17,3433,2,Não muito fresco,2025-05-30
7261,172,17,3434,4,Bom produto,2024-07-02
7262,172,2,3434,4,Bom produto,2024-06-28
7263,172,32,3434,1,Chegou estragado,2024-06-28
7264,172,12,3434,4,Bom produto,2024-06-27
7265,172,29,3435,4,Boa relação custo-benefício,2024-10-26
7266,172,24,3436,1,Péssima experiência,2025-01-28
7267,172,1,3436,4,Boa relação custo-benefício,2025-01-23
7268,172,33,3436,2,Não muito fresco,2025-01-27
7269,172,12,3436,3,Aceitável,2025-02-03
7270,172,19,3438,1,Péssima experiência,2024-09-22
7271,172,1,3438,2,Poderia ser melhor,2024-09-18
7272,172,28,3439,3,Produto razoável,2024-06-19
7273,172,11,3439,5,Excelente produto,2024-06-17
7274,172,16,3439,4,Fresco e saboroso,2024-06-18
7275,172,32,3440,3,Aceitável,2024-11-28
7276,173,23,3441,4,Bom produto,2024-08-19
7277,173,24,3441,3,Qualidade média,2024-08-17
7278,173,12,3441,2,Preço alto para a qualidade,2024-08-29
7279,173,14,3442,4,Recomendo,2024-10-15
7280,173,12,3442,2,Abaixo do esperado,2024-10-08
7281,173,9,3443,3,Qualidade média,2024-12-16
7282,173,32,3443,2,Poderia ser melhor,2024-12-15
7283,173,4,3443,1,Péssima experiência,2024-12-20
7284,173,3,3444,2,Preço alto para a qualidade,2024-09-29
7285,173,35,3444,1,Chegou estragado,2024-09-28
7286,173,22,3445,1,Chegou estragado,2024-07-09
7287,173,19,3445,1,Não recomendo,2024-07-03
7288,173,10,3445,4,Boa relação custo-benefício,2024-07-13
7289,173,3,3445,3,Atendeu às expectativas,2024-07-06
7290,173,18,3445,1,Produto de baixa qualidade,2024-07-06
7291,173,7,3446,4,Bom produto,2024-06-07
7292,173,3,3446,5,Muito fresco,2024-06-04
7293,173,15,3446,5,Voltarei a comprar,2024-06-08
7294,173,35,3447,2,Não muito fresco,2024-11-04
7295,173,19,3447,5,Voltarei a comprar,2024-11-05
7296,173,26,3448,2,Preço alto para a qualidade,2024-11-15
7297,173,12,3448,1,Produto de baixa qualidade,2024-11-12
7298,173,5,3449,3,Produto razoável,2025-05-04
7299,173,26,3449,5,Voltarei a comprar,2025-05-01
7300,173,21,3449,1,Não recomendo,2025-04-29
7301,173,27,3449,3,Qualidade média,2025-05-02
7302,173,24,3450,2,Não muito fresco,2024-07-13
7303,173,6,3451,1,Péssima experiência,2024-11-15
7304,173,17,3451,1,Não recomendo,2024-11-17
7305,173,4,3452,4,Bom produto,2024-07-22
7306,173,14,3452,4,Fresco e saboroso,2024-07-23
7307,173,16,3452,2,Poderia ser melhor,2024-07-24
7308,173,17,3453,5,Excelente produto,2025-01-23
7309,173,16,3453,5,Excelente produto,2025-01-17
7310,173,13,3454,5,Muito fresco,2025-03-30
7311,173,18,3455,3,Atendeu às expectativas,2025-03-18
7312,173,28,3456,1,Não recomendo,2024-11-10
7313,173,21,3456,5,Superou expectativas,2024-11-05
7314,173,26,3456,5,Excelente produto,2024-10-29
7315,173,26,3457,5,Excelente produto,2025-02-24
7316,173,19,3457,5,Excelente produto,2025-02-25
7317,173,17,3457,1,Não recomendo,2025-02-19
7318,173,8,3458,5,Excelente produto,2024-10-19
7319,173,13,3459,2,Não muito fresco,2024-11-28
7320,173,2,3460,5,Excelente produto,2025-05-11
7321,173,29,3460,2,Abaixo do esperado,2025-04-30
7322,173,24,3460,4,Fresco e saboroso,2025-05-10
7323,173,21,3460,1,Não recomendo,2025-05-01
7324,174,11,3462,3,Atendeu às expectativas,2025-02-21
7325,174,16,3462,1,Péssima experiência,2025-02-12
7326,174,8,3463,3,Qualidade média,2025-04-19
7327,174,18,3463,3,Produto razoável,2025-04-24
7328,174,5,3464,3,Aceitável,2024-05-29
7329,174,1,3464,3,Aceitável,2024-06-07
7330,174,23,3465,5,Superou expectativas,2025-01-04
7331,174,30,3467,5,Voltarei a comprar,2024-11-28
7332,174,11,3467,4,Fresco e saboroso,2024-11-21
7333,174,20,3467,4,Recomendo,2024-11-28
7334,174,3,3468,2,Poderia ser melhor,2024-11-11
7335,174,31,3468,3,Aceitável,2024-11-11
7336,174,17,3468,2,Preço alto para a qualidade,2024-11-10
7337,174,13,3468,5,Muito fresco,2024-11-12
7338,174,16,3469,4,Bom produto,2025-02-10
7339,174,17,3469,3,Atendeu às expectativas,2025-02-02
7340,174,21,3469,1,Não recomendo,2025-02-06
7341,174,14,3470,2,Preço alto para a qualidade,2024-10-17
7342,174,22,3470,5,Excelente produto,2024-10-18
7343,174,24,3470,4,Boa relação custo-benefício,2024-10-13
7344,174,14,3471,3,Aceitável,2024-12-11
7345,174,7,3472,4,Recomendo,2025-05-18
7346,174,11,3472,4,Fresco e saboroso,2025-05-17
7347,174,19,3472,1,Não recomendo,2025-05-19
7348,174,13,3472,3,Qualidade média,2025-05-24
7349,174,26,3473,2,Abaixo do esperado,2025-03-23
7350,174,22,3473,4,Bom produto,2025-03-18
7351,174,13,3474,3,Produto razoável,2025-01-02
7352,174,3,3475,3,Qualidade média,2024-12-20
7353,174,14,3475,3,Atendeu às expectativas,2024-12-23
7354,174,27,3476,5,Excelente produto,2024-07-18
7355,174,15,3477,1,Péssima experiência,2024-09-19
7356,174,2,3478,4,Boa relação custo-benefício,2025-01-28
7357,174,25,3478,2,Abaixo do esperado,2025-01-29
7358,174,5,3479,3,Produto razoável,2024-07-07
7359,174,17,3480,4,Recomendo,2024-09-25
7360,174,5,3480,1,Péssima experiência,2024-10-04
7361,174,12,3480,5,Muito fresco,2024-09-29
7362,174,21,3480,3,Atendeu às expectativas,2024-09-25
7363,174,23,3480,5,Superou expectativas,2024-09-25
7364,175,19,3481,4,Boa relação custo-benefício,2024-10-22
7365,175,14,3481,4,Boa relação custo-benefício,2024-10-12
7366,175,17,3482,1,Produto de baixa qualidade,2024-12-04
7367,175,26,3482,5,Muito fresco,2024-12-07
7368,175,27,3482,4,Boa relação custo-benefício,2024-11-30
7369,175,8,3484,5,Muito fresco,2025-03-08
7370,175,25,3484,1,Chegou estragado,2025-03-07
7371,175,22,3485,5,Muito fresco,2024-11-22
7372,175,27,3485,5,Voltarei a comprar,2024-11-25
7373,175,29,3486,2,Poderia ser melhor,2024-12-21
7374,175,11,3487,1,Não recomendo,2024-11-28
7375,175,27,3487,5,Muito fresco,2024-11-19
7376,175,3,3487,4,Bom produto,2024-11-25
